,Species,TREE_ID,X_orig,X,Y_orig,Y,Year,logF_current
121,Pinus contorta,51544_5_19_6_1_104,-119,-119.001,37.16666667,37.1747,2008,2.482299002
122,Pinus contorta,51544_5_19_6_1_104,-119,-119.009,37.16666667,37.1667,2008,2.83912288
122,Pinus contorta,51544_5_19_6_1_104,-119,-119.003,37.16666667,37.1677,2008,2.83912288
122,Pinus contorta,51544_5_19_6_1_104,-119,-119.002,37.16666667,37.1747,2008,2.83912288
122,Pinus contorta,51544_5_19_6_1_104,-119,-119.001,37.16666667,37.1747,2008,2.83912288
123,Pinus contorta,51544_5_19_6_1_105,-119,-119.009,37.16666667,37.1747,2008,3.334070002
123,Pinus contorta,51544_5_19_6_1_105,-119,-119.001,37.16666667,37.1727,2008,3.334070002
124,Pinus contorta,51544_5_19_6_1_105,-119,-119.009,37.16666667,37.1747,2018,3.76717188
124,Pinus contorta,51544_5_19_6_1_105,-119,-119.001,37.16666667,37.1727,2018,3.76717188
125,Pinus contorta,51544_5_19_6_2_119,-119,-119.005,37.16666667,37.1687,2008,2.901828002
125,Pinus contorta,51544_5_19_6_2_119,-119,-119.004,37.16666667,37.1727,2008,2.901828002
126,Pinus contorta,51544_5_19_6_2_119,-119,-119.005,37.16666667,37.1687,2018,3.29679088
126,Pinus contorta,51544_5_19_6_2_119,-119,-119.004,37.16666667,37.1727,2018,3.29679088
127,Pinus contorta,51544_5_19_6_2_121,-119,-119.006,37.16666667,37.1697,2008,2.126335002
127,Pinus contorta,51544_5_19_6_2_121,-119,-119.003,37.16666667,37.1727,2008,2.126335002
128,Pinus contorta,51544_5_19_6_2_121,-119,-119.006,37.16666667,37.1697,2018,2.54672388
128,Pinus contorta,51544_5_19_6_2_121,-119,-119.003,37.16666667,37.1727,2018,2.54672388
129,Pinus contorta,51544_5_19_6_2_122,-119,-119.004,37.16666667,37.1747,2018,2.54672388
129,Pinus contorta,51544_5_19_6_2_122,-119,-119.001,37.16666667,37.1707,2018,2.54672388
130,Pinus contorta,51544_5_19_6_2_122,-119,-119.004,37.16666667,37.1747,2008,2.202613002
130,Pinus contorta,51544_5_19_6_2_122,-119,-119.001,37.16666667,37.1707,2008,2.202613002
131,Pinus contorta,51544_5_19_6_2_123,-119,-119.002,37.16666667,37.1697,2008,2.202613002
131,Pinus contorta,51544_5_19_6_2_123,-119,-119,37.16666667,37.1707,2008,2.202613002
132,Pinus contorta,51544_5_19_6_2_123,-119,-119.002,37.16666667,37.1697,2018,2.59757588
132,Pinus contorta,51544_5_19_6_2_123,-119,-119,37.16666667,37.1707,2018,2.59757588
133,Pinus contorta,51544_5_19_6_3_107,-119,-119.004,37.16666667,37.1677,2008,2.075483002
133,Pinus contorta,51544_5_19_6_3_107,-119,-119.001,37.16666667,37.1727,2008,2.075483002
134,Pinus contorta,51544_5_19_6_3_107,-119,-119.004,37.16666667,37.1677,2018,2.47044588
134,Pinus contorta,51544_5_19_6_3_107,-119,-119.001,37.16666667,37.1727,2018,2.47044588
135,Pinus contorta,51544_5_19_6_4_110,-119,-119.004,37.16666667,37.1747,2008,4.935908002
135,Pinus contorta,51544_5_19_6_4_110,-119,-119.003,37.16666667,37.1747,2008,4.935908002
136,Pinus contorta,51544_5_19_6_4_110,-119,-119.004,37.16666667,37.1747,2018,5.33087088
136,Pinus contorta,51544_5_19_6_4_110,-119,-119.003,37.16666667,37.1747,2018,5.33087088
137,Pinus contorta,51544_5_19_6_4_111,-119,-119.006,37.16666667,37.1707,2008,2.100909002
137,Pinus contorta,51544_5_19_6_4_111,-119,-119.004,37.16666667,37.1697,2008,2.100909002
138,Pinus contorta,51544_5_19_6_4_111,-119,-119.006,37.16666667,37.1707,2018,2.49587188
138,Pinus contorta,51544_5_19_6_4_111,-119,-119.004,37.16666667,37.1697,2018,2.49587188
139,Pinus contorta,51544_5_19_6_4_113,-119,-119.006,37.16666667,37.1737,2008,-0.314560998
139,Pinus contorta,51544_5_19_6_4_113,-119,-119.004,37.16666667,37.1757,2008,-0.314560998
140,Pinus contorta,51544_5_19_6_4_113,-119,-119.006,37.16666667,37.1737,2018,0.16939288
140,Pinus contorta,51544_5_19_6_4_113,-119,-119.004,37.16666667,37.1757,2018,0.16939288
141,Pinus contorta,51544_5_19_6_4_115,-119,-119.009,37.16666667,37.1687,2008,0.397367002
141,Pinus contorta,51544_5_19_6_4_115,-119,-119,37.16666667,37.1697,2008,0.397367002
142,Pinus contorta,51544_5_19_6_4_115,-119,-119.009,37.16666667,37.1687,2018,0.79232988
142,Pinus contorta,51544_5_19_6_4_115,-119,-119,37.16666667,37.1697,2018,0.79232988
143,Pinus contorta,51544_5_19_6_4_116,-119,-119.005,37.16666667,37.1667,2008,0.842322002
143,Pinus contorta,51544_5_19_6_4_116,-119,-119.004,37.16666667,37.1737,2008,0.842322002
144,Pinus contorta,51544_5_19_6_4_116,-119,-119.005,37.16666667,37.1667,2018,1.30084988
144,Pinus contorta,51544_5_19_6_4_116,-119,-119.004,37.16666667,37.1737,2018,1.30084988
145,Pinus contorta,51544_5_19_6_4_117,-119,-119.004,37.16666667,37.1677,2008,0.066829002
145,Pinus contorta,51544_5_19_6_4_117,-119,-119,37.16666667,37.1717,2008,0.066829002
146,Pinus contorta,51544_5_19_6_4_117,-119,-119.004,37.16666667,37.1677,2018,0.44907888
146,Pinus contorta,51544_5_19_6_4_117,-119,-119,37.16666667,37.1717,2018,0.44907888
147,Pinus contorta,51544_5_19_6_4_118,-119,-119.009,37.16666667,37.1757,2008,2.266178002
147,Pinus contorta,51544_5_19_6_4_118,-119,-119.008,37.16666667,37.1707,2008,2.266178002
148,Pinus contorta,51544_5_19_6_4_118,-119,-119.009,37.16666667,37.1757,2018,2.66114088
148,Pinus contorta,51544_5_19_6_4_118,-119,-119.008,37.16666667,37.1707,2018,2.66114088
149,Pinus contorta,51824_5_109_6_1_300,-119.75,-119.757,37.875,37.882,2007,2.355242038
149,Pinus contorta,51824_5_109_6_1_300,-119.75,-119.751,37.875,37.877,2007,2.355242038
150,Pinus contorta,51824_5_109_6_1_300,-119.75,-119.757,37.875,37.882,2017,2.15540515
150,Pinus contorta,51824_5_109_6_1_300,-119.75,-119.751,37.875,37.877,2017,2.15540515
151,Pinus contorta,51846_5_51_6_2_131,-119.5833333,-119.5843,38.375,38.379,2003,0.69913871
151,Pinus contorta,51846_5_51_6_2_131,-119.5833333,-119.5833,38.375,38.378,2003,0.69913871
152,Pinus contorta,51846_5_51_6_2_131,-119.5833333,-119.5843,38.375,38.379,2013,2.211261138
152,Pinus contorta,51846_5_51_6_2_131,-119.5833333,-119.5833,38.375,38.378,2013,2.211261138
153,Pinus contorta,51846_5_51_6_2_132,-119.5833333,-119.5923,38.375,38.384,2003,1.29664971
153,Pinus contorta,51846_5_51_6_2_132,-119.5833333,-119.5913,38.375,38.376,2003,1.29664971
154,Pinus contorta,51846_5_51_6_2_132,-119.5833333,-119.5923,38.375,38.384,2013,2.808772138
154,Pinus contorta,51846_5_51_6_2_132,-119.5833333,-119.5913,38.375,38.376,2013,2.808772138
155,Pinus contorta,51846_5_51_6_2_133,-119.5833333,-119.5923,38.375,38.384,2003,0.99153771
155,Pinus contorta,51846_5_51_6_2_133,-119.5833333,-119.5843,38.375,38.379,2003,0.99153771
156,Pinus contorta,51846_5_51_6_2_133,-119.5833333,-119.5923,38.375,38.384,2013,2.490947138
156,Pinus contorta,51846_5_51_6_2_133,-119.5833333,-119.5843,38.375,38.379,2013,2.490947138
157,Pinus contorta,51846_5_51_6_2_134,-119.5833333,-119.5873,38.375,38.376,2003,1.09324171
157,Pinus contorta,51846_5_51_6_2_134,-119.5833333,-119.5833,38.375,38.384,2003,1.09324171
158,Pinus contorta,51846_5_51_6_2_134,-119.5833333,-119.5873,38.375,38.376,2013,2.516373138
158,Pinus contorta,51846_5_51_6_2_134,-119.5833333,-119.5833,38.375,38.384,2013,2.516373138
159,Pinus contorta,51846_5_51_6_2_135,-119.5833333,-119.5923,38.375,38.383,2003,1.30936271
159,Pinus contorta,51846_5_51_6_2_135,-119.5833333,-119.5913,38.375,38.383,2003,1.30936271
160,Pinus contorta,51846_5_51_6_2_135,-119.5833333,-119.5923,38.375,38.383,2013,2.783346138
160,Pinus contorta,51846_5_51_6_2_135,-119.5833333,-119.5913,38.375,38.383,2013,2.783346138
161,Pinus contorta,51846_5_51_6_2_136,-119.5833333,-119.5903,38.375,38.375,2003,0.52115671
161,Pinus contorta,51846_5_51_6_2_136,-119.5833333,-119.5893,38.375,38.384,2003,0.52115671
162,Pinus contorta,51846_5_51_6_2_136,-119.5833333,-119.5903,38.375,38.375,2013,1.995140138
162,Pinus contorta,51846_5_51_6_2_136,-119.5833333,-119.5893,38.375,38.384,2013,1.995140138
163,Pinus contorta,51846_5_51_6_2_137,-119.5833333,-119.5863,38.375,38.379,2003,0.96611171
164,Pinus contorta,51846_5_51_6_2_137,-119.5833333,-119.5863,38.375,38.379,2013,2.452808138
165,Pinus contorta,51846_5_51_6_2_138,-119.5833333,-119.5833,38.375,38.377,2003,1.24579771
166,Pinus contorta,51846_5_51_6_2_138,-119.5833333,-119.5833,38.375,38.377,2013,2.745207138
167,Pinus contorta,51846_5_51_6_2_139,-119.5833333,-119.5923,38.375,38.38,2003,3.20359971
167,Pinus contorta,51846_5_51_6_2_139,-119.5833333,-119.5873,38.375,38.376,2003,3.20359971
168,Pinus contorta,51846_5_51_6_2_139,-119.5833333,-119.5923,38.375,38.38,2013,4.664870138
168,Pinus contorta,51846_5_51_6_2_139,-119.5833333,-119.5873,38.375,38.376,2013,4.664870138
169,Pinus contorta,51846_5_51_6_2_140,-119.5833333,-119.5883,38.375,38.38,2003,1.53819671
169,Pinus contorta,51846_5_51_6_2_140,-119.5833333,-119.5833,38.375,38.377,2003,1.53819671
170,Pinus contorta,51846_5_51_6_2_140,-119.5833333,-119.5883,38.375,38.38,2013,3.050319138
170,Pinus contorta,51846_5_51_6_2_140,-119.5833333,-119.5833,38.375,38.377,2013,3.050319138
171,Pinus contorta,51846_5_51_6_2_141,-119.5833333,-119.5883,38.375,38.384,2003,0.62286071
171,Pinus contorta,51846_5_51_6_2_141,-119.5833333,-119.5833,38.375,38.381,2003,0.62286071
172,Pinus contorta,51846_5_51_6_2_141,-119.5833333,-119.5883,38.375,38.384,2013,2.122270138
172,Pinus contorta,51846_5_51_6_2_141,-119.5833333,-119.5833,38.375,38.381,2013,2.122270138
173,Pinus contorta,51846_5_51_6_3_118,-119.5833333,-119.5903,38.375,38.377,2003,0.31774871
173,Pinus contorta,51846_5_51_6_3_118,-119.5833333,-119.5843,38.375,38.383,2003,0.31774871
174,Pinus contorta,51846_5_51_6_3_118,-119.5833333,-119.5903,38.375,38.377,2013,1.766306138
174,Pinus contorta,51846_5_51_6_3_118,-119.5833333,-119.5843,38.375,38.383,2013,1.766306138
175,Pinus contorta,51846_5_51_6_3_119,-119.5833333,-119.5923,38.375,38.381,2003,0.26689671
175,Pinus contorta,51846_5_51_6_3_119,-119.5833333,-119.5903,38.375,38.382,2003,0.26689671
176,Pinus contorta,51846_5_51_6_3_119,-119.5833333,-119.5923,38.375,38.381,2013,1.702741138
176,Pinus contorta,51846_5_51_6_3_119,-119.5833333,-119.5903,38.375,38.382,2013,1.702741138
177,Pinus contorta,51846_5_51_6_3_120,-119.5833333,-119.5873,38.375,38.377,2003,1.61447471
178,Pinus contorta,51846_5_51_6_3_120,-119.5833333,-119.5873,38.375,38.377,2013,3.101171138
179,Pinus contorta,51846_5_51_6_3_121,-119.5833333,-119.5903,38.375,38.378,2003,0.88983371
179,Pinus contorta,51846_5_51_6_3_121,-119.5833333,-119.5833,38.375,38.376,2003,0.88983371
180,Pinus contorta,51846_5_51_6_3_121,-119.5833333,-119.5903,38.375,38.378,2013,2.376530138
180,Pinus contorta,51846_5_51_6_3_121,-119.5833333,-119.5833,38.375,38.376,2013,2.376530138
181,Pinus contorta,51846_5_51_6_3_122,-119.5833333,-119.5923,38.375,38.381,2013,4.448749138
181,Pinus contorta,51846_5_51_6_3_122,-119.5833333,-119.5893,38.375,38.376,2013,4.448749138
182,Pinus contorta,51846_5_51_6_3_122,-119.5833333,-119.5923,38.375,38.381,2013,3.03833071
182,Pinus contorta,51846_5_51_6_3_122,-119.5833333,-119.5893,38.375,38.376,2013,3.03833071
183,Pinus contorta,51846_5_51_6_3_122,-119.5833333,-119.5923,38.375,38.381,2003,4.448749138
183,Pinus contorta,51846_5_51_6_3_122,-119.5833333,-119.5893,38.375,38.376,2003,4.448749138
184,Pinus contorta,51846_5_51_6_3_122,-119.5833333,-119.5923,38.375,38.381,2003,3.03833071
184,Pinus contorta,51846_5_51_6_3_122,-119.5833333,-119.5893,38.375,38.376,2003,3.03833071
185,Pinus contorta,51846_5_51_6_3_124,-119.5833333,-119.5923,38.375,38.382,2003,0.67371271
185,Pinus contorta,51846_5_51_6_3_124,-119.5833333,-119.5863,38.375,38.382,2003,0.67371271
186,Pinus contorta,51846_5_51_6_3_124,-119.5833333,-119.5923,38.375,38.382,2013,2.173122138
186,Pinus contorta,51846_5_51_6_3_124,-119.5833333,-119.5863,38.375,38.382,2013,2.173122138
187,Pinus contorta,51846_5_51_6_3_125,-119.5833333,-119.5913,38.375,38.379,2003,3.99180571
187,Pinus contorta,51846_5_51_6_3_125,-119.5833333,-119.5843,38.375,38.384,2003,3.99180571
188,Pinus contorta,51846_5_51_6_3_125,-119.5833333,-119.5913,38.375,38.379,2013,5.478502138
188,Pinus contorta,51846_5_51_6_3_125,-119.5833333,-119.5843,38.375,38.384,2013,5.478502138
189,Pinus contorta,51846_5_51_6_3_126,-119.5833333,-119.5903,38.375,38.375,2003,0.61014771
189,Pinus contorta,51846_5_51_6_3_126,-119.5833333,-119.5833,38.375,38.384,2003,0.61014771
190,Pinus contorta,51846_5_51_6_3_126,-119.5833333,-119.5903,38.375,38.375,2013,2.045992138
190,Pinus contorta,51846_5_51_6_3_126,-119.5833333,-119.5833,38.375,38.384,2013,2.045992138
191,Pinus contorta,51846_5_51_6_3_127,-119.5833333,-119.5913,38.375,38.378,2003,0.61014771
191,Pinus contorta,51846_5_51_6_3_127,-119.5833333,-119.5893,38.375,38.381,2003,0.61014771
192,Pinus contorta,51846_5_51_6_3_127,-119.5833333,-119.5913,38.375,38.378,2013,2.033279138
192,Pinus contorta,51846_5_51_6_3_127,-119.5833333,-119.5893,38.375,38.381,2013,2.033279138
193,Pinus contorta,51846_5_51_6_3_128,-119.5833333,-119.5913,38.375,38.383,2003,0.72456471
193,Pinus contorta,51846_5_51_6_3_128,-119.5833333,-119.5863,38.375,38.379,2003,0.72456471
194,Pinus contorta,51846_5_51_6_3_128,-119.5833333,-119.5913,38.375,38.383,2013,2.160409138
194,Pinus contorta,51846_5_51_6_3_128,-119.5833333,-119.5863,38.375,38.379,2013,2.160409138
195,Pinus contorta,51846_5_51_6_3_129,-119.5833333,-119.5863,38.375,38.382,2003,0.52115671
195,Pinus contorta,51846_5_51_6_3_129,-119.5833333,-119.5843,38.375,38.378,2003,0.52115671
196,Pinus contorta,51846_5_51_6_3_129,-119.5833333,-119.5863,38.375,38.382,2013,1.995140138
196,Pinus contorta,51846_5_51_6_3_129,-119.5833333,-119.5843,38.375,38.378,2013,1.995140138
197,Pinus contorta,51847_5_109_6_1_106,-119.875,-119.882,38.04166667,38.0477,2014,2.476407065
197,Pinus contorta,51847_5_109_6_1_106,-119.875,-119.878,38.04166667,38.0497,2014,2.476407065
197,Pinus contorta,51847_5_109_6_1_106,-119.875,-119.877,38.04166667,38.0497,2014,2.476407065
198,Pinus contorta,51847_5_109_6_1_106,-119.875,-119.882,38.04166667,38.0477,2004,2.741059209
198,Pinus contorta,51847_5_109_6_1_106,-119.875,-119.878,38.04166667,38.0497,2004,2.741059209
198,Pinus contorta,51847_5_109_6_1_106,-119.875,-119.877,38.04166667,38.0497,2004,2.741059209
199,Pinus contorta,51847_5_109_6_1_106,-119.875,-119.882,38.04166667,38.0477,2014,2.476407065
199,Pinus contorta,51847_5_109_6_1_106,-119.875,-119.878,38.04166667,38.0497,2014,2.476407065
199,Pinus contorta,51847_5_109_6_1_106,-119.875,-119.877,38.04166667,38.0497,2014,2.476407065
200,Pinus contorta,52000_5_19_6_1_101,-118.8333333,-118.8373,37.08333333,37.0863,2015,-1.44389886
200,Pinus contorta,52000_5_19_6_1_101,-118.8333333,-118.8353,37.08333333,37.0863,2015,-1.44389886
200,Pinus contorta,52000_5_19_6_1_101,-118.8333333,-118.8333,37.08333333,37.0843,2015,-1.44389886
201,Pinus contorta,52000_5_19_6_1_101,-118.8333333,-118.8373,37.08333333,37.0863,2015,-0.235655169
201,Pinus contorta,52000_5_19_6_1_101,-118.8333333,-118.8353,37.08333333,37.0863,2015,-0.235655169
201,Pinus contorta,52000_5_19_6_1_101,-118.8333333,-118.8333,37.08333333,37.0843,2015,-0.235655169
202,Pinus contorta,52000_5_19_6_1_101,-118.8333333,-118.8373,37.08333333,37.0863,2005,-1.44389886
202,Pinus contorta,52000_5_19_6_1_101,-118.8333333,-118.8353,37.08333333,37.0863,2005,-1.44389886
202,Pinus contorta,52000_5_19_6_1_101,-118.8333333,-118.8333,37.08333333,37.0843,2005,-1.44389886
203,Pinus contorta,52000_5_19_6_1_101,-118.8333333,-118.8373,37.08333333,37.0863,2005,-0.235655169
203,Pinus contorta,52000_5_19_6_1_101,-118.8333333,-118.8353,37.08333333,37.0863,2005,-0.235655169
203,Pinus contorta,52000_5_19_6_1_101,-118.8333333,-118.8333,37.08333333,37.0843,2005,-0.235655169
204,Pinus contorta,52000_5_19_6_1_102,-118.8333333,-118.8373,37.08333333,37.0863,2005,0.78087614
204,Pinus contorta,52000_5_19_6_1_102,-118.8333333,-118.8333,37.08333333,37.0853,2005,0.78087614
205,Pinus contorta,52000_5_19_6_1_102,-118.8333333,-118.8373,37.08333333,37.0863,2015,2.052684831
205,Pinus contorta,52000_5_19_6_1_102,-118.8333333,-118.8333,37.08333333,37.0853,2015,2.052684831
206,Pinus contorta,52000_5_19_6_1_104,-118.8333333,-118.8393,37.08333333,37.0853,2005,0.32320814
206,Pinus contorta,52000_5_19_6_1_104,-118.8333333,-118.8353,37.08333333,37.0913,2005,0.32320814
207,Pinus contorta,52000_5_19_6_1_104,-118.8333333,-118.8393,37.08333333,37.0853,2015,1.595016831
207,Pinus contorta,52000_5_19_6_1_104,-118.8333333,-118.8353,37.08333333,37.0913,2015,1.595016831
208,Pinus contorta,52000_5_19_6_1_105,-118.8333333,-118.8413,37.08333333,37.0913,2015,2.929881831
208,Pinus contorta,52000_5_19_6_1_105,-118.8333333,-118.8383,37.08333333,37.0873,2015,2.929881831
209,Pinus contorta,52000_5_19_6_1_105,-118.8333333,-118.8413,37.08333333,37.0913,2005,1.77249014
209,Pinus contorta,52000_5_19_6_1_105,-118.8333333,-118.8383,37.08333333,37.0873,2005,1.77249014
210,Pinus contorta,52000_5_19_6_1_106,-118.8333333,-118.8393,37.08333333,37.0903,2005,0.03080914
210,Pinus contorta,52000_5_19_6_1_106,-118.8333333,-118.8353,37.08333333,37.0893,2005,0.03080914
211,Pinus contorta,52000_5_19_6_1_106,-118.8333333,-118.8393,37.08333333,37.0903,2015,1.353469831
211,Pinus contorta,52000_5_19_6_1_106,-118.8333333,-118.8353,37.08333333,37.0893,2015,1.353469831
212,Pinus contorta,52000_5_19_6_2_108,-118.8333333,-118.8413,37.08333333,37.0913,2005,-0.79553586
212,Pinus contorta,52000_5_19_6_2_108,-118.8333333,-118.8333,37.08333333,37.0833,2005,-0.79553586
213,Pinus contorta,52000_5_19_6_2_108,-118.8333333,-118.8413,37.08333333,37.0913,2015,0.438133831
213,Pinus contorta,52000_5_19_6_2_108,-118.8333333,-118.8333,37.08333333,37.0833,2015,0.438133831
214,Pinus contorta,52000_5_19_6_2_109,-118.8333333,-118.8393,37.08333333,37.0853,2015,1.493312831
214,Pinus contorta,52000_5_19_6_2_109,-118.8333333,-118.8333,37.08333333,37.0893,2015,1.493312831
215,Pinus contorta,52000_5_19_6_2_109,-118.8333333,-118.8393,37.08333333,37.0853,2005,0.34863414
215,Pinus contorta,52000_5_19_6_2_109,-118.8333333,-118.8333,37.08333333,37.0893,2005,0.34863414
216,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8423,37.08333333,37.0843,2015,0.565263831
216,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8393,37.08333333,37.0873,2015,0.565263831
216,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8343,37.08333333,37.0923,2015,0.565263831
216,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8333,37.08333333,37.0843,2015,0.565263831
217,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8423,37.08333333,37.0843,2015,-0.64297986
217,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8393,37.08333333,37.0873,2015,-0.64297986
217,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8343,37.08333333,37.0923,2015,-0.64297986
217,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8333,37.08333333,37.0843,2015,-0.64297986
218,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8423,37.08333333,37.0843,2005,0.565263831
218,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8393,37.08333333,37.0873,2005,0.565263831
218,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8343,37.08333333,37.0923,2005,0.565263831
218,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8333,37.08333333,37.0843,2005,0.565263831
219,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8423,37.08333333,37.0843,2005,-0.64297986
219,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8393,37.08333333,37.0873,2005,-0.64297986
219,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8343,37.08333333,37.0923,2005,-0.64297986
219,Pinus contorta,52000_5_19_6_2_110,-118.8333333,-118.8333,37.08333333,37.0843,2005,-0.64297986
220,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8423,37.08333333,37.0903,2015,-0.36329386
220,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8403,37.08333333,37.0883,2015,-0.36329386
220,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8383,37.08333333,37.0873,2015,-0.36329386
220,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8373,37.08333333,37.0873,2015,-0.36329386
221,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8423,37.08333333,37.0903,2015,0.844949831
221,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8403,37.08333333,37.0883,2015,0.844949831
221,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8383,37.08333333,37.0873,2015,0.844949831
221,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8373,37.08333333,37.0873,2015,0.844949831
222,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8423,37.08333333,37.0903,2005,-0.36329386
222,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8403,37.08333333,37.0883,2005,-0.36329386
222,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8383,37.08333333,37.0873,2005,-0.36329386
222,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8373,37.08333333,37.0873,2005,-0.36329386
223,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8423,37.08333333,37.0903,2005,0.844949831
223,Pinus contorta,52000_5_19_6_2_111,-118.8333333,-118.8403,37.08333333,37.0883,2005,0.844949831
