,Species,TREE_ID,Xorig,X,Yorig,Y,Year,logF_current
262,Abies concolor,50206_3_17_6_3_146,38.818547,38.819247,-120.008184,-120.008584,2011,3.548619628
263,Abies concolor,50206_3_17_6_3_146,38.818547,38.818747,-120.008184,-120.008784,2021,5.342135259
264,Abies concolor,50206_3_17_6_3_146,38.818547,38.818847,-120.008184,-120.009184,2021,5.722192499
265,Abies concolor,50206_3_17_6_3_147,38.818547,38.818647,-120.008184,-120.008284,2001,5.274883346
266,Abies concolor,50206_3_17_6_3_147,38.818547,38.819147,-120.008184,-120.008584,2001,5.526942827
267,Abies concolor,50206_3_17_6_3_147,38.818547,38.819247,-120.008184,-120.008784,2011,3.17475135
268,Abies concolor,50206_3_17_6_3_147,38.818547,38.819047,-120.008184,-120.008684,2011,3.548837872
269,Abies concolor,50206_3_17_6_3_147,38.818547,38.819547,-120.008184,-120.008584,2021,5.342366094
270,Abies concolor,50206_3_17_6_3_147,38.818547,38.819147,-120.008184,-120.008684,2021,5.722423334
271,Abies concolor,50206_3_17_6_3_149,38.818547,38.819347,-120.008184,-120.008984,2001,5.27463992
272,Abies concolor,50206_3_17_6_3_149,38.818547,38.819447,-120.008184,-120.008584,2001,5.526699401
273,Abies concolor,50206_3_17_6_3_149,38.818547,38.818847,-120.008184,-120.008284,2011,3.174482742
274,Abies concolor,50206_3_17_6_3_149,38.818547,38.818947,-120.008184,-120.009084,2011,3.548569264
275,Abies concolor,50206_3_17_6_3_149,38.818547,38.819447,-120.008184,-120.008384,2021,5.687778052
276,Abies concolor,50206_3_17_6_3_149,38.818547,38.818747,-120.008184,-120.008284,2021,6.067835292
277,Abies concolor,50206_3_17_6_3_150,38.818547,38.818747,-120.008184,-120.008584,2001,5.274618935
278,Abies concolor,50206_3_17_6_3_150,38.818547,38.819447,-120.008184,-120.008584,2001,5.526678416
279,Abies concolor,50206_3_17_6_3_150,38.818547,38.818847,-120.008184,-120.008584,2011,3.174440772
280,Abies concolor,50206_3_17_6_3_150,38.818547,38.818947,-120.008184,-120.009184,2011,3.548527294
281,Abies concolor,50206_3_17_6_3_150,38.818547,38.819247,-120.008184,-120.009084,2021,5.341988364
282,Abies concolor,50206_3_17_6_3_150,38.818547,38.819247,-120.008184,-120.008884,2021,5.722045604
283,Abies concolor,50206_3_17_6_3_151,38.818547,38.819247,-120.008184,-120.008884,2001,5.274866558
284,Abies concolor,50206_3_17_6_3_151,38.818547,38.818747,-120.008184,-120.008384,2001,5.526926039
285,Abies concolor,50206_3_17_6_3_151,38.818547,38.818647,-120.008184,-120.008684,2011,3.174721971
286,Abies concolor,50206_3_17_6_3_151,38.818547,38.818647,-120.008184,-120.008984,2011,3.548808493
287,Abies concolor,50206_3_17_6_3_151,38.818547,38.818947,-120.008184,-120.009084,2021,5.342332518
288,Abies concolor,50206_3_17_6_3_151,38.818547,38.818647,-120.008184,-120.008784,2021,5.722389758
289,Abies concolor,50206_3_17_6_3_152,38.818547,38.818647,-120.008184,-120.008684,2001,5.274656708
290,Abies concolor,50206_3_17_6_3_152,38.818547,38.819547,-120.008184,-120.008684,2001,5.526716189
291,Abies concolor,50206_3_17_6_3_152,38.818547,38.819347,-120.008184,-120.008684,2011,3.174503727
292,Abies concolor,50206_3_17_6_3_152,38.818547,38.818947,-120.008184,-120.009184,2011,3.548590249
293,Abies concolor,50206_3_17_6_3_152,38.818547,38.818647,-120.008184,-120.008384,2021,5.342101683
294,Abies concolor,50206_3_17_6_3_152,38.818547,38.819547,-120.008184,-120.008384,2021,5.722158923
295,Abies concolor,50206_3_17_6_3_153,38.818547,38.819347,-120.008184,-120.008784,2001,5.274858164
296,Abies concolor,50206_3_17_6_3_153,38.818547,38.819547,-120.008184,-120.009084,2001,5.526917645
297,Abies concolor,50206_3_17_6_3_153,38.818547,38.818847,-120.008184,-120.009084,2011,3.174713577
298,Abies concolor,50206_3_17_6_3_153,38.818547,38.819547,-120.008184,-120.008484,2011,3.548800099
299,Abies concolor,50206_3_17_6_3_153,38.818547,38.818947,-120.008184,-120.009184,2021,5.342324124
300,Abies concolor,50206_3_17_6_3_153,38.818547,38.819347,-120.008184,-120.008984,2021,5.722381364
301,Abies concolor,50206_3_17_6_3_154,38.818547,38.819047,-120.008184,-120.008784,2001,5.274858164
302,Abies concolor,50206_3_17_6_3_154,38.818547,38.819447,-120.008184,-120.008484,2001,5.526917645
303,Abies concolor,50206_3_17_6_3_154,38.818547,38.818947,-120.008184,-120.009184,2011,3.174717774
304,Abies concolor,50206_3_17_6_3_154,38.818547,38.819547,-120.008184,-120.009084,2011,3.548804296
305,Abies concolor,50206_3_17_6_3_154,38.818547,38.819347,-120.008184,-120.009084,2021,5.342324124
306,Abies concolor,50206_3_17_6_3_154,38.818547,38.819247,-120.008184,-120.008484,2021,5.722381364
307,Abies concolor,50206_3_17_6_3_156,38.818547,38.818947,-120.008184,-120.008484,2001,5.274879149
308,Abies concolor,50206_3_17_6_3_156,38.818547,38.818947,-120.008184,-120.008984,2001,5.52693863
309,Abies concolor,50206_3_17_6_3_156,38.818547,38.818747,-120.008184,-120.008984,2011,3.174726168
310,Abies concolor,50206_3_17_6_3_156,38.818547,38.819047,-120.008184,-120.008784,2011,3.54881269
311,Abies concolor,50206_3_17_6_3_156,38.818547,38.818747,-120.008184,-120.008284,2021,5.342319927
312,Abies concolor,50206_3_17_6_3_156,38.818547,38.818947,-120.008184,-120.008784,2021,5.722377167
313,Abies concolor,50206_3_17_6_3_157,38.818547,38.819547,-120.008184,-120.008284,2001,5.27463992
314,Abies concolor,50206_3_17_6_3_157,38.818547,38.819147,-120.008184,-120.008284,2001,5.526699401
315,Abies concolor,50206_3_17_6_3_157,38.818547,38.818647,-120.008184,-120.008484,2011,3.174482742
316,Abies concolor,50206_3_17_6_3_157,38.818547,38.818747,-120.008184,-120.008884,2011,3.548569264
317,Abies concolor,50206_3_17_6_3_157,38.818547,38.819447,-120.008184,-120.008484,2021,5.342076501
318,Abies concolor,50206_3_17_6_3_157,38.818547,38.819547,-120.008184,-120.009184,2021,5.722133741
319,Abies concolor,50206_3_17_6_3_158,38.818547,38.819047,-120.008184,-120.009184,2001,5.274694481
320,Abies concolor,50206_3_17_6_3_158,38.818547,38.819447,-120.008184,-120.008284,2001,5.526753962
321,Abies concolor,50206_3_17_6_3_158,38.818547,38.819447,-120.008184,-120.008484,2011,3.174524712
322,Abies concolor,50206_3_17_6_3_158,38.818547,38.819547,-120.008184,-120.008584,2011,3.548611234
323,Abies concolor,50206_3_17_6_3_158,38.818547,38.818647,-120.008184,-120.009184,2021,5.687786446
324,Abies concolor,50206_3_17_6_3_158,38.818547,38.819147,-120.008184,-120.008684,2021,6.067843686
325,Abies concolor,50206_3_17_6_4_161,38.818547,38.819447,-120.008184,-120.009184,2001,5.274967286
326,Abies concolor,50206_3_17_6_4_161,38.818547,38.819147,-120.008184,-120.008484,2001,5.527026767
327,Abies concolor,50206_3_17_6_4_161,38.818547,38.819347,-120.008184,-120.008484,2011,3.174831093
328,Abies concolor,50206_3_17_6_4_161,38.818547,38.818847,-120.008184,-120.009084,2011,3.548917615
329,Abies concolor,50206_3_17_6_4_161,38.818547,38.819347,-120.008184,-120.008684,2021,5.342454231
330,Abies concolor,50206_3_17_6_4_161,38.818547,38.818947,-120.008184,-120.008584,2021,5.722511471
331,Abies concolor,50206_3_17_6_4_162,38.818547,38.819247,-120.008184,-120.008284,2001,5.275042832
332,Abies concolor,50206_3_17_6_4_162,38.818547,38.819547,-120.008184,-120.008984,2001,5.527102313
333,Abies concolor,50206_3_17_6_4_162,38.818547,38.818747,-120.008184,-120.008484,2011,3.17491923
334,Abies concolor,50206_3_17_6_4_162,38.818547,38.818647,-120.008184,-120.008884,2011,3.549005752
335,Abies concolor,50206_3_17_6_4_162,38.818547,38.819247,-120.008184,-120.008684,2021,5.342546565
336,Abies concolor,50206_3_17_6_4_162,38.818547,38.818647,-120.008184,-120.008584,2021,5.722603805
337,Abies concolor,50206_3_17_6_4_163,38.818547,38.819147,-120.008184,-120.008784,2001,5.274673496
338,Abies concolor,50206_3_17_6_4_163,38.818547,38.819547,-120.008184,-120.008784,2001,5.526732977
339,Abies concolor,50206_3_17_6_4_163,38.818547,38.819247,-120.008184,-120.008884,2011,3.17449953
340,Abies concolor,50206_3_17_6_4_163,38.818547,38.819147,-120.008184,-120.008584,2011,3.548586052
341,Abies concolor,50206_3_17_6_4_163,38.818547,38.819547,-120.008184,-120.008784,2021,5.342097486
342,Abies concolor,50206_3_17_6_4_163,38.818547,38.819347,-120.008184,-120.008284,2021,5.722154726
343,Abies concolor,50206_3_17_6_4_164,38.818547,38.819247,-120.008184,-120.008684,2001,5.274732254
344,Abies concolor,50206_3_17_6_4_164,38.818547,38.819147,-120.008184,-120.009084,2001,5.526791735
345,Abies concolor,50206_3_17_6_4_164,38.818547,38.819347,-120.008184,-120.008584,2011,3.174579273
346,Abies concolor,50206_3_17_6_4_164,38.818547,38.819247,-120.008184,-120.008684,2011,3.548665795
347,Abies concolor,50206_3_17_6_4_164,38.818547,38.818947,-120.008184,-120.008784,2021,5.342156244
348,Abies concolor,50206_3_17_6_4_164,38.818547,38.818947,-120.008184,-120.008584,2021,5.722213484
349,Abies concolor,50206_3_17_6_4_165,38.818547,38.818747,-120.008184,-120.008384,2001,5.27489174
350,Abies concolor,50206_3_17_6_4_165,38.818547,38.819447,-120.008184,-120.009084,2001,5.526951221
351,Abies concolor,50206_3_17_6_4_165,38.818547,38.819447,-120.008184,-120.009084,2011,3.17475135
352,Abies concolor,50206_3_17_6_4_165,38.818547,38.818747,-120.008184,-120.009084,2011,3.548837872
353,Abies concolor,50206_3_17_6_4_165,38.818547,38.818647,-120.008184,-120.009084,2021,5.342361897
354,Abies concolor,50206_3_17_6_4_165,38.818547,38.818747,-120.008184,-120.008884,2021,5.722419137
355,Abies concolor,50206_3_17_6_4_166,38.818547,38.818647,-120.008184,-120.008784,2001,5.274837179
356,Abies concolor,50206_3_17_6_4_166,38.818547,38.819247,-120.008184,-120.008284,2001,5.52689666
357,Abies concolor,50206_3_17_6_4_166,38.818547,38.819047,-120.008184,-120.008284,2011,3.174680001
358,Abies concolor,50206_3_17_6_4_166,38.818547,38.819147,-120.008184,-120.008784,2011,3.548766523
359,Abies concolor,50206_3_17_6_4_166,38.818547,38.819047,-120.008184,-120.008784,2021,5.342248578
360,Abies concolor,50206_3_17_6_4_166,38.818547,38.818747,-120.008184,-120.008884,2021,5.722305818
361,Abies concolor,50206_3_17_6_4_167,38.818547,38.819047,-120.008184,-120.008584,2001,5.274791012
362,Abies concolor,50206_3_17_6_4_167,38.818547,38.818647,-120.008184,-120.008784,2001,5.526850493
363,Abies concolor,50206_3_17_6_4_167,38.818547,38.819547,-120.008184,-120.008584,2011,3.174671607
364,Abies concolor,50206_3_17_6_4_167,38.818547,38.819147,-120.008184,-120.008884,2011,3.548758129
365,Abies concolor,50206_3_17_6_4_167,38.818547,38.819147,-120.008184,-120.009084,2021,5.34227376
366,Abies concolor,50206_3_17_6_4_167,38.818547,38.819347,-120.008184,-120.008984,2021,5.722331
367,Abies concolor,50206_3_17_6_4_168,38.818547,38.819147,-120.008184,-120.008384,2001,5.274786815
368,Abies concolor,50206_3_17_6_4_168,38.818547,38.819447,-120.008184,-120.008984,2001,5.526846296
369,Abies concolor,50206_3_17_6_4_168,38.818547,38.818647,-120.008184,-120.008384,2011,3.174638031
370,Abies concolor,50206_3_17_6_4_168,38.818547,38.819247,-120.008184,-120.008784,2011,3.548724553
371,Abies concolor,50206_3_17_6_4_168,38.818547,38.819247,-120.008184,-120.008484,2021,5.342235987
372,Abies concolor,50206_3_17_6_4_168,38.818547,38.818847,-120.008184,-120.008684,2021,5.722293227
373,Abies concolor,50206_3_17_6_4_169,38.818547,38.819347,-120.008184,-120.009084,2001,5.27463992
374,Abies concolor,50206_3_17_6_4_169,38.818547,38.819147,-120.008184,-120.009184,2001,5.526699401
375,Abies concolor,50206_3_17_6_4_169,38.818547,38.818947,-120.008184,-120.008284,2011,3.174486939
376,Abies concolor,50206_3_17_6_4_169,38.818547,38.818847,-120.008184,-120.008684,2011,3.548573461
377,Abies concolor,50206_3_17_6_4_169,38.818547,38.818647,-120.008184,-120.008784,2021,5.342101683
378,Abies concolor,50206_3_17_6_4_169,38.818547,38.818647,-120.008184,-120.008484,2021,5.722158923
379,Abies concolor,50206_3_17_6_4_170,38.818547,38.819047,-120.008184,-120.008684,2001,5.274858164
380,Abies concolor,50206_3_17_6_4_170,38.818547,38.818847,-120.008184,-120.009184,2001,5.526917645
381,Abies concolor,50206_3_17_6_4_170,38.818547,38.819347,-120.008184,-120.008284,2011,3.174705183
382,Abies concolor,50206_3_17_6_4_170,38.818547,38.818647,-120.008184,-120.008684,2011,3.548791705
383,Abies concolor,50206_3_17_6_4_170,38.818547,38.819047,-120.008184,-120.009084,2021,5.342303139
384,Abies concolor,50206_3_17_6_4_170,38.818547,38.819047,-120.008184,-120.008684,2021,5.722360379
385,Abies concolor,50206_3_17_6_4_171,38.818547,38.819347,-120.008184,-120.008284,2001,5.274686087
386,Abies concolor,50206_3_17_6_4_171,38.818547,38.818647,-120.008184,-120.008984,2001,5.526745568
387,Abies concolor,50206_3_17_6_4_171,38.818547,38.819547,-120.008184,-120.008284,2011,3.17449953
388,Abies concolor,50206_3_17_6_4_171,38.818547,38.819147,-120.008184,-120.009084,2011,3.548586052
389,Abies concolor,50206_3_17_6_4_171,38.818547,38.819447,-120.008184,-120.009084,2021,5.34206391
390,Abies concolor,50206_3_17_6_4_171,38.818547,38.818847,-120.008184,-120.008284,2021,5.72212115
391,Abies concolor,50206_3_17_6_4_172,38.818547,38.819247,-120.008184,-120.008884,2001,5.274677693
392,Abies concolor,50206_3_17_6_4_172,38.818547,38.819347,-120.008184,-120.008384,2001,5.526737174
393,Abies concolor,50206_3_17_6_4_172,38.818547,38.819347,-120.008184,-120.008484,2011,3.174512121
394,Abies concolor,50206_3_17_6_4_172,38.818547,38.819547,-120.008184,-120.008384,2011,3.548598643
395,Abies concolor,50206_3_17_6_4_172,38.818547,38.818747,-120.008184,-120.008284,2021,5.342114274
396,Abies concolor,50206_3_17_6_4_172,38.818547,38.818847,-120.008184,-120.008784,2021,5.722171514
397,Abies concolor,50206_3_17_6_4_173,38.818547,38.818747,-120.008184,-120.008284,2001,5.274900134
398,Abies concolor,50206_3_17_6_4_173,38.818547,38.819147,-120.008184,-120.008884,2001,5.526959615
399,Abies concolor,50206_3_17_6_4_173,38.818547,38.819147,-120.008184,-120.008284,2011,3.174734562
400,Abies concolor,50206_3_17_6_4_173,38.818547,38.819147,-120.008184,-120.008784,2011,3.548821084
401,Abies concolor,50206_3_17_6_4_173,38.818547,38.818947,-120.008184,-120.008884,2021,5.342349306
402,Abies concolor,50206_3_17_6_4_173,38.818547,38.819247,-120.008184,-120.008784,2021,5.722406546
403,Abies concolor,50206_3_17_6_4_174,38.818547,38.819547,-120.008184,-120.008284,2001,5.274778421
404,Abies concolor,50206_3_17_6_4_174,38.818547,38.819347,-120.008184,-120.008884,2001,5.526837902
405,Abies concolor,50206_3_17_6_4_174,38.818547,38.819547,-120.008184,-120.008884,2011,3.174629637
406,Abies concolor,50206_3_17_6_4_174,38.818547,38.819147,-120.008184,-120.008384,2011,3.548716159
407,Abies concolor,50206_3_17_6_4_174,38.818547,38.819347,-120.008184,-120.009084,2021,5.342235987
408,Abies concolor,50206_3_17_6_4_174,38.818547,38.818947,-120.008184,-120.008384,2021,5.722293227
409,Abies concolor,50206_3_17_6_4_175,38.818547,38.819047,-120.008184,-120.008484,2001,5.274757436
410,Abies concolor,50206_3_17_6_4_175,38.818547,38.818647,-120.008184,-120.008584,2001,5.526816917
411,Abies concolor,50206_3_17_6_4_175,38.818547,38.819247,-120.008184,-120.008584,2011,3.174570879
412,Abies concolor,50206_3_17_6_4_175,38.818547,38.819347,-120.008184,-120.008684,2011,3.548657401
413,Abies concolor,50206_3_17_6_4_175,38.818547,38.819247,-120.008184,-120.008584,2021,5.34218982
414,Abies concolor,50206_3_17_6_4_175,38.818547,38.819247,-120.008184,-120.008884,2021,5.72224706
415,Abies concolor,50206_3_17_6_4_179,38.818547,38.819347,-120.008184,-120.009184,2001,5.274786815
416,Abies concolor,50206_3_17_6_4_179,38.818547,38.819147,-120.008184,-120.008484,2001,5.526846296
417,Abies concolor,50206_3_17_6_4_179,38.818547,38.819147,-120.008184,-120.008784,2011,3.174671607
418,Abies concolor,50206_3_17_6_4_179,38.818547,38.818947,-120.008184,-120.008784,2011,3.548758129
419,Abies concolor,50206_3_17_6_4_179,38.818547,38.819247,-120.008184,-120.009084,2021,NA
420,Abies concolor,50206_3_17_6_4_179,38.818547,38.819447,-120.008184,-120.008584,2021,NA
421,Abies concolor,50206_3_17_6_4_183,38.818547,38.819147,-120.008184,-120.008284,2001,5.274883346
422,Abies concolor,50206_3_17_6_4_183,38.818547,38.819447,-120.008184,-120.008284,2001,5.526942827
423,Abies concolor,50206_3_17_6_4_183,38.818547,38.819347,-120.008184,-120.008584,2011,3.174734562
424,Abies concolor,50206_3_17_6_4_183,38.818547,38.818647,-120.008184,-120.008784,2011,3.548821084
425,Abies concolor,50206_3_17_6_4_183,38.818547,38.819247,-120.008184,-120.009084,2021,5.342340912
426,Abies concolor,50206_3_17_6_4_183,38.818547,38.819447,-120.008184,-120.008684,2021,5.722398152
427,Abies concolor,50206_3_17_6_4_186,38.818547,38.819347,-120.008184,-120.008584,2001,5.274791012
428,Abies concolor,50206_3_17_6_4_186,38.818547,38.819347,-120.008184,-120.008384,2001,5.526850493
429,Abies concolor,50206_3_17_6_4_186,38.818547,38.819447,-120.008184,-120.008784,2011,3.174633834
430,Abies concolor,50206_3_17_6_4_186,38.818547,38.818947,-120.008184,-120.008584,2011,3.548720356
431,Abies concolor,50206_3_17_6_4_186,38.818547,38.818847,-120.008184,-120.009184,2021,5.34223179
432,Abies concolor,50206_3_17_6_4_186,38.818547,38.818647,-120.008184,-120.008684,2021,5.72228903
433,Abies concolor,50206_3_17_6_4_188,38.818547,38.819247,-120.008184,-120.008584,2001,5.274832982
434,Abies concolor,50206_3_17_6_4_188,38.818547,38.819347,-120.008184,-120.009084,2001,5.526892463
435,Abies concolor,50206_3_17_6_4_188,38.818547,38.819347,-120.008184,-120.008684,2011,3.174717774
436,Abies concolor,50206_3_17_6_4_188,38.818547,38.819547,-120.008184,-120.009084,2011,3.548804296
437,Abies concolor,50206_3_17_6_4_188,38.818547,38.819347,-120.008184,-120.008984,2021,NA
438,Abies concolor,50206_3_17_6_4_188,38.818547,38.818947,-120.008184,-120.008684,2021,NA
439,Abies concolor,50206_3_17_6_4_189,38.818547,38.818947,-120.008184,-120.008884,2001,5.274631526
440,Abies concolor,50206_3_17_6_4_189,38.818547,38.819347,-120.008184,-120.009084,2001,5.526691007
441,Abies concolor,50206_3_17_6_4_189,38.818547,38.818647,-120.008184,-120.008984,2011,3.174528909
442,Abies concolor,50206_3_17_6_4_189,38.818547,38.819247,-120.008184,-120.008984,2011,3.548615431
443,Abies concolor,50206_3_17_6_4_189,38.818547,38.818747,-120.008184,-120.008484,2021,NA
444,Abies concolor,50206_3_17_6_4_189,38.818547,38.819147,-120.008184,-120.009184,2021,NA
445,Abies concolor,50206_3_17_6_4_190,38.818547,38.818647,-120.008184,-120.008684,2001,5.27463992
446,Abies concolor,50206_3_17_6_4_190,38.818547,38.819147,-120.008184,-120.008684,2001,5.526699401
447,Abies concolor,50206_3_17_6_4_190,38.818547,38.819447,-120.008184,-120.008584,2011,3.174465954
448,Abies concolor,50206_3_17_6_4_190,38.818547,38.818747,-120.008184,-120.008284,2011,3.548552476
449,Abies concolor,50206_3_17_6_4_190,38.818547,38.819047,-120.008184,-120.008284,2021,5.342055516
450,Abies concolor,50206_3_17_6_4_190,38.818547,38.818947,-120.008184,-120.008684,2021,5.722112756
451,Abies concolor,50206_3_17_6_4_191,38.818547,38.819347,-120.008184,-120.008384,2001,5.274635723
452,Abies concolor,50206_3_17_6_4_191,38.818547,38.819147,-120.008184,-120.008584,2001,5.526695204
453,Abies concolor,50206_3_17_6_4_191,38.818547,38.818847,-120.008184,-120.008684,2011,3.174495333
